customerID,tenure,MonthlyCharges,TotalCharges,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_Biannual,Contract_Monthly,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
0031-PVLZI,4,20.35,76.35,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
7206-GZCDC,1,69.25,69.25,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
6682-VCIXC,43,51.25,2151.6,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
4791-QRGMF,59,99.5,5961.1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
6475-VHUIZ,23,54.25,1221.55,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
3910-MRQOY,72,19.4,1496.45,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0661-WCQNQ,22,56.25,1292.2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
7537-RBWEA,1,25.15,25.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4656-CAURT,69,23.95,1713.1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0121-SNYRK,50,35.4,1748.9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1768-ZAIFU,1,25.2,25.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
4671-LXRDQ,2,45.0,96.45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3733-LSYCE,15,75.35,1114.55,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6265-FRMTQ,31,20.4,609.1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1934-SJVJK,1,20.15,20.15,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
3838-OZURD,66,105.0,7133.25,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1
9269-CQOOL,3,54.7,169.45,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
2017-CCBLH,8,20.0,141.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7690-KPNCU,64,73.05,4688.65,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0
0536-BGFMZ,28,20.5,563.05,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2293-IJWPS,57,100.75,5985.0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0
2845-HSJCY,14,87.25,1258.6,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1
5469-NUJUR,19,19.95,373.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1184-PJVDB,10,79.95,857.2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1
2625-TRCZQ,51,49.65,2553.35,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0
4102-HLENU,67,65.65,4322.85,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
7266-GSSJX,11,20.45,250.8,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
7722-VJRQD,72,60.95,4549.05,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
7073-QETQY,66,20.35,1359.5,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
9415-DPEWS,18,88.35,1639.3,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1
5624-RYAMH,9,19.5,178.85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
0196-JTUQI,9,75.2,633.85,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
7130-YXBRO,48,111.45,5315.1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0
9272-LSVYH,10,70.15,735.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7943-RQCHR,9,94.75,889.9,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1
3793-MMFUH,13,95.05,1290.0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1
3249-ZPQRG,4,78.45,330.05,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
2568-BRGYX,4,70.2,237.95,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
3084-DOWLE,72,92.0,6474.4,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
1084-MNSMJ,51,85.5,4421.95,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
7721-JXEAW,59,41.05,2452.7,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
7249-WBIYX,10,85.6,813.85,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1
4238-HFHSN,61,82.15,4904.85,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
6250-CGGUN,54,84.4,4484.05,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
5478-JJVZK,33,60.9,2033.85,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
7596-IIWYC,27,20.25,538.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6567-HOOPW,1,79.2,79.2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1
9793-WECQC,23,95.3,2192.9,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0
4291-HPAXL,1,19.85,19.85,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8999-YPYBV,45,84.35,3858.05,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0
1839-FBNFR,39,19.85,854.8,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3164-AALRN,5,70.0,347.4,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1
3071-MVJCD,72,82.3,5815.15,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1697-BCSHV,58,66.8,3970.4,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0562-KBDVM,70,44.6,3058.15,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0
1131-SUEKT,61,98.45,6145.2,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0
3717-OEAUQ,2,70.7,129.2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4538-WNTMJ,46,24.95,1165.9,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3334-CTHOL,1,49.95,49.95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
4704-ERYFC,22,69.25,1554.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
9432-RUVSL,48,102.5,4904.25,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0
8060-HIWJJ,64,86.55,5632.55,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0
7684-XSZIY,72,24.3,1643.25,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9089-UOWJG,12,58.35,740.55,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
8621-MNIHH,34,94.25,3217.55,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
8039-ACLPL,72,68.75,4888.2,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0
9885-AIBVB,29,85.8,2440.25,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0
1934-MKPXS,33,20.1,620.55,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2592-YKDIF,1,20.35,20.35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2272-JKMSI,62,110.8,6840.95,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0
0471-LVHGK,41,73.0,3001.2,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
9518-RWHZL,64,100.05,6254.2,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
8714-CTZJW,4,82.85,319.6,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0
3569-EDBPQ,24,84.35,1938.05,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0
3131-NWVFJ,14,19.55,294.5,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7521-YXVZY,3,19.95,58.3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5419-CONWX,4,99.8,442.85,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1
6240-EURKS,18,35.0,553.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
2373-NTKOD,8,66.25,546.45,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
1970-KKFWL,35,23.3,797.1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6960-HVYXR,1,76.0,76.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9337-SRRNI,66,25.3,1673.8,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
0895-UADGO,8,44.55,343.45,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0
5678-VFNEQ,71,104.1,7412.25,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0
5977-CKHON,43,92.55,4039.0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
7024-OHCCK,2,93.85,170.85,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1
2692-BUCFV,29,101.45,2948.6,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0
7861-UVUFT,15,84.3,1308.4,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1
1830-GGFNM,65,94.55,6078.75,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0
5302-BDJNT,35,95.5,3418.2,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
5223-UZAVK,64,100.3,6603.8,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0
4859-ZSRDZ,58,55.5,3166.9,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0
5651-WYIPH,18,49.85,865.75,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
9350-VLHMB,67,89.55,6373.1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
3498-LZGQZ,63,19.15,1177.05,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
8785-CJSHH,60,99.8,5985.75,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
5357-TZHPP,9,84.4,732.5,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1
3870-SPZSI,70,113.05,7869.05,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0
0680-DFNNY,15,101.1,1504.05,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1
7560-QRBXH,48,19.95,936.7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7077-XJMET,12,74.15,741.4,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0
8752-GHJFU,71,92.0,6585.2,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0
6896-SRVYQ,44,73.85,3122.4,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7767-UXAGJ,1,50.45,50.45,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
4652-ODEVH,45,24.45,1088.25,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6510-UPNKS,23,24.8,615.35,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6718-BDGHG,43,64.85,2908.2,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9046-DQMTP,35,20.75,739.9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6439-LAJXL,9,68.95,593.85,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0
1571-SAVHK,12,99.95,1132.75,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1
9052-VKDUW,65,109.4,7227.45,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0
9546-CQJSU,2,91.4,193.6,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1
1666-JZPZT,27,49.0,1291.35,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5777-KJIRB,40,50.25,2023.55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0506-LVNGN,5,75.55,349.65,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
7677-SJJJK,8,19.9,153.95,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2480-EJWYP,58,97.8,5458.8,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
3253-HKOKL,52,100.3,5244.45,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0
7055-HNEOJ,3,55.8,154.55,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
5514-YQENT,41,111.15,4507.15,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0
3211-AAPKX,20,98.55,2031.95,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0
8445-DNBAE,1,50.05,50.05,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2951-QOQTK,4,80.8,332.45,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2958-NHPPS,23,20.85,473.9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
6806-YDEUL,6,19.5,106.8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1735-XMJVH,8,19.35,152.6,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
6890-PFRQX,18,69.5,1199.4,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0222-CNVPT,52,48.8,2555.05,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0
5899-OUVKV,31,94.5,2979.2,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
8681-ICONS,29,20.65,654.85,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
1621-YNCJH,36,106.05,3834.4,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0
3473-XIIIT,16,100.0,1534.75,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1
6362-QHAFM,42,108.3,4586.15,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0
7893-IXHRQ,1,20.55,20.55,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
3070-BDOQC,60,99.65,5941.05,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0
2952-QAYZF,5,85.3,424.15,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1
6234-PFPXL,22,95.9,2234.95,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0
9824-QCJPK,36,20.0,666.75,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4763-PGDPO,4,70.4,281.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4283-IVYCI,9,64.95,547.8,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
1866-OBPNR,1,74.6,74.6,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
8205-MQUGY,12,49.2,571.15,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
8970-ANWXO,23,73.75,1756.6,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
9480-BQJEI,62,92.3,5731.45,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
5394-SVGJV,37,98.8,3475.55,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1
6979-TNDEU,8,19.2,156.85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9777-WJJPR,31,88.65,2683.2,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
9283-LZQOH,13,74.4,896.75,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
7079-QRCBC,24,98.75,2407.3,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1
9495-SKLKD,45,95.95,4456.65,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0
6048-UWKAL,69,105.4,6998.95,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0
5067-DGXLL,2,20.25,36.8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5469-CTCWN,61,106.0,6547.7,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1
9851-QXEEQ,41,104.7,4346.4,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1
6281-FKEWS,44,49.05,2265.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
8898-KASCD,39,35.55,1309.15,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
9242-TKFSV,72,65.1,4754.3,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0
9290-SHCMB,13,96.85,1235.55,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0
0743-HNPFG,51,69.75,3562.5,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0
2277-BKJKN,71,99.2,7213.75,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0
9809-IMGCQ,22,96.7,2082.95,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1
5208-HFSBT,2,55.05,102.75,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1
5035-PGZXH,56,106.8,5914.4,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0
8695-WDYEA,1,51.25,51.25,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6543-JXSOO,23,57.75,1282.85,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
8016-ZMGMO,66,70.85,4738.85,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
8605-ITULD,1,19.55,19.55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3254-YRILK,19,88.2,1775.8,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1
6416-YJTTB,11,79.5,795.65,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
2667-WYLWJ,8,19.75,145.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
4472-VESGY,52,98.15,4993.4,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0
3195-TQDZX,3,20.25,61.45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
3128-YOVTD,51,79.15,4018.55,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
0529-ONKER,15,75.65,1146.65,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1728-CXQBE,64,94.25,6081.4,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0
7041-TXQJH,37,40.2,1478.85,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
5014-GSOUQ,13,19.95,243.65,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5724-BIDBU,49,55.35,2633.95,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0481-SUMCB,45,102.15,4735.35,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1769-GRUIK,18,71.1,1247.75,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
5240-IJOQT,1,74.7,74.7,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
8819-WFGGJ,68,54.1,3794.5,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0
7427-AUFPY,54,19.65,1008.7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2811-POVEX,23,88.45,2130.55,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0
1092-GANHU,17,76.65,1313.55,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1
7898-PDWQE,71,80.4,5727.15,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0
9972-EWRJS,67,19.25,1372.9,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
9314-IJWSQ,14,84.8,1203.9,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
0661-XEYAN,1,25.8,25.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
5799-JRCZO,63,19.5,1215.1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1921-KYSAY,41,68.6,2877.05,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
6198-RTPMF,17,92.6,1579.7,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0
2924-KHUVI,56,100.55,5514.95,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0
1925-GMVBW,5,20.55,96.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
7881-EVUAD,2,42.6,72.4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1
6184-DYUOB,3,19.6,55.25,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
9207-ZPANB,37,67.45,2443.3,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
5766-XQXMQ,29,68.85,1970.5,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1
9327-QSDED,8,43.55,335.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1656-DRSMG,63,109.85,7002.95,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0
3012-VFFMN,7,20.65,158.95,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2984-AFWNC,3,95.4,293.15,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0
0640-YJTPY,72,21.0,1493.75,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8096-LOIST,19,56.2,1093.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
9764-REAFF,59,18.4,1057.85,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3703-VAVCL,2,90.0,190.05,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1
7107-UBYKY,35,25.75,882.55,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
4881-GQJTW,14,19.6,300.4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
8519-QJGJD,14,75.35,1025.95,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7876-DNYAP,69,19.8,1436.95,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7905-NJMXS,7,64.2,475.0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
2882-WDTBA,69,75.75,5388.15,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0
2091-GPPIQ,72,78.95,5730.15,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0
6326-MTTXK,8,100.85,819.55,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1
5071-FBJFS,4,50.3,217.1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2796-UUZZO,63,80.3,4896.35,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0
2429-AYKKO,72,19.85,1434.1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9798-OPFEM,46,21.1,937.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
0330-IVZHA,5,69.95,330.15,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3794-NFNCH,30,50.0,1474.9,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
5193-QLVZB,63,104.75,6536.5,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0
7114-AEOZE,60,19.85,1128.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2886-KEFUM,63,107.5,6873.75,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1
